,page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
189,10,10,Html,Social and juristic challenges of artificial intelligence,https://www.nature.com/articles/s41599-019-0278-x,Gpclsu-FmBYJ,"M Perc, M Ozer, J Hojnik - Palgrave Communications, 2019 - nature.com","… Artificial intelligence is becoming seamlessly integrated into … of others, and where artificial intelligence might have a particularly … or seemingly due to artificial intelligence, resulting in the …",141,"https://scholar.google.com/scholar?cites=1628198529826920218&as_sdt=4000005&sciodt=0,18&hl=en&num=20",1628198529826920218,10.0,"https://scholar.google.com/scholar?cluster=1628198529826920218&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",1628198529826920218,HTML,nature.com,https://www.nature.com/articles/s41599-019-0278-x
190,10,11,Html,Deep learning and artificial intelligence in radiology: Current applications and future directions,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1002707,UafjfhL5gNYJ,"K Yasaka, O Abe - PLoS medicine, 2018 - journals.plos.org","… Machine Learning in Health and Biomedicine, with comment on expectations and planning for artificial intelligence … datasets currently available to machine learning researchers. In this …",154,"https://scholar.google.com/scholar?cites=15456627778969118545&as_sdt=4000005&sciodt=0,18&hl=en&num=20",15456627778969118545,8.0,"https://scholar.google.com/scholar?cluster=15456627778969118545&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",15456627778969118545,HTML,plos.org,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1002707
191,10,12,Html,Artificial intelligence in medical imaging: threat or opportunity? Radiologists again at the forefront of innovation in medicine,https://link.springer.com/article/10.1186/s41747-018-0061-6;,1lEWRNbLoZ8J,"F Pesapane, M Codari, F Sardanelli - European radiology experimental, 2018 - Springer","… One of the most promising areas of health innovation is the application of artificial intelligence (AI), primarily in medical imaging. This article provides basic definitions of terms such as “…",482,"https://scholar.google.com/scholar?cites=11502699044406710742&as_sdt=4000005&sciodt=0,18&hl=en&num=20",11502699044406710742,19.0,"https://scholar.google.com/scholar?cluster=11502699044406710742&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",11502699044406710742,HTML,springer.com,https://link.springer.com/article/10.1186/s41747-018-0061-6;
192,10,13,,A review of research into automation in tourism: Launching the Annals of Tourism Research Curated Collection on Artificial Intelligence and Robotics in Tourism,https://www.sciencedirect.com/science/article/pii/S016073832030027X,9KmgVl9dOp0J,"I Tussyadiah - Annals of Tourism Research, 2020 - Elsevier",… Most definitions of artificial intelligence focus on it as a subfield of computer science or in terms of how machines can mimic human intelligence. The term “artificial intelligence” was first …,347,"https://scholar.google.com/scholar?cites=11329470476660550132&as_sdt=4000005&sciodt=0,18&hl=en&num=20",11329470476660550132,9.0,"https://scholar.google.com/scholar?cluster=11329470476660550132&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",11329470476660550132,PDF,surrey.ac.uk,https://openresearch.surrey.ac.uk/view/delivery/44SUR_INST/12139660090002346/13140311640002346
193,10,14,Book,Robot rules: Regulating artificial intelligence,https://books.google.com/books?hl=en&lr=&id=moB1DwAAQBAJ&oi=fnd&pg=PR7&dq=%22data+science%22+OR+%22artificial+intelligence%22+OR+%22machine+learning%22+OR+%22cognitive+intelligence%22+AND+%22public+policy%22+OR+%22government%22+OR+%22policy%22+OR+%22public+sector%22+OR+%22public+digital+services%22+OR+%22government+innovation%22+OR+%22digital+government%22+OR+%22artificial+&ots=2EkTp7AVgt&sig=-PoZa8WsOVRzXUxYBtRJqMgg6kk,WG_ySmVG1s8J,J Turner - 2018 - books.google.com,"… Because the potential changes resulting from artificial intelligence will almost certainly be … way, the current sensationalist coverage of the likely effects of artificial intelligence seems …",327,"https://scholar.google.com/scholar?cites=14976235011730206552&as_sdt=4000005&sciodt=0,18&hl=en&num=20",14976235011730206552,4.0,"https://scholar.google.com/scholar?cluster=14976235011730206552&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",14976235011730206552,PDF,kuleuven.be,https://www.law.kuleuven.be/citip/en/docs/hot-news/conferences/j-turner-robot-rules-regulating-artificial.pdf
194,10,15,,Influence of artificial intelligence (AI) on firm performance: the business value of AI-based transformation projects,https://www.emerald.com/insight/content/doi/10.1108/BPMJ-10-2019-0411/full/html,e_Zo6jLvKKsJ,"SL Wamba-Taguimdje, S Fosso Wamba… - Business Process …, 2020 - emerald.com","… The main purpose of our study is to analyze the influence of Artificial Intelligence (AI) on firm performance, notably by building on the business value of AI-based transformation projects. …",217,"https://scholar.google.com/scholar?cites=12333370581514253947&as_sdt=4000005&sciodt=0,18&hl=en&num=20",12333370581514253947,4.0,"https://scholar.google.com/scholar?cluster=12333370581514253947&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",12333370581514253947,PDF,researchgate.net,https://www.researchgate.net/profile/Kala-Kamdjoug-Jean-Robert/publication/340210939_Influence_of_Artificial_Intelligence_AI_on_Firm_Performance_The_Business_Value_of_AI-based_Transformation_Projects/links/5eaa905645851592d6abcf63/Influence-of-Artificial-Intelligence-AI-on-Firm-Performance-The-Business-Value-of-AI-based-Transformation-Projects.pdf
195,10,16,,Using artificial intelligence to create value in insurance,https://www.emerald.com/insight/content/doi/10.1108/IJBM-01-2017-0015/full/html,kUcAUJzA5roJ,"M Riikkinen, H Saarijärvi, P Sarlin… - International Journal of …, 2018 - emerald.com","… of this emerging technology is artificial intelligence (AI), … -language processing and machine learning to automatically … to build bots powered by machine learning that can, over time, …",165,"https://scholar.google.com/scholar?cites=13467663513287673745&as_sdt=4000005&sciodt=0,18&hl=en&num=20",13467663513287673745,4.0,"https://scholar.google.com/scholar?cluster=13467663513287673745&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",13467663513287673745,,,
196,10,17,,Synthetic organic chemistry driven by artificial intelligence,https://www.nature.com/articles/s41570-019-0124-0,gP865LQE7MUJ,"AF de Almeida, R Moreira, T Rodrigues - Nature Reviews Chemistry, 2019 - nature.com","… late 1960s witnessed several attempts to employ artificial intelligence (AI), with the particular … We focus on recent machine-learning tools that have been deployed to design (generate …",166,"https://scholar.google.com/scholar?cites=14261779294945214336&as_sdt=4000005&sciodt=0,18&hl=en&num=20",14261779294945214336,2.0,"https://scholar.google.com/scholar?cluster=14261779294945214336&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",14261779294945214336,,,
197,10,18,,Artificial intelligence forecasting of covid-19 in china,https://arxiv.org/abs/2002.07112,G6Mfe9t0mV4J,"Z Hu, Q Ge, S Li, L Jin, M Xiong - arXiv preprint arXiv:2002.07112, 2020 - arxiv.org","… An alternative to epidemiological models for transmission dynamics of Covid-19 in China, we propose the artificial intelligence (AI)-inspired methods for real-time forecasting of Covid-…",411,"https://scholar.google.com/scholar?cites=6816607997014287131&as_sdt=4000005&sciodt=0,18&hl=en&num=20",6816607997014287131,8.0,"https://scholar.google.com/scholar?cluster=6816607997014287131&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",6816607997014287131,PDF,arxiv.org,https://arxiv.org/pdf/2002.07112.pdf%C3%82%C2%A0
198,10,19,Pdf,Artificial intelligence and economic growth,https://www.nber.org/system/files/chapters/c14015/c14015.pdf,HXzSA2nbTcEJ,"P Aghion, BF Jones, CI Jones - The economics of artificial intelligence: An …, 2018 - nber.org","… considers the implications of artificial intelligence for economic growth. Artificial intelligence (AI) … Artificial intelligence may be deployed in the ordinary production of goods and services, …",510,"https://scholar.google.com/scholar?cites=13929030466608987165&as_sdt=4000005&sciodt=0,18&hl=en&num=20",13929030466608987165,28.0,"https://scholar.google.com/scholar?cluster=13929030466608987165&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",13929030466608987165,PDF,nber.org,https://www.nber.org/system/files/chapters/c14015/c14015.pdf
199,10,20,,"Computers and populism: artificial intelligence, jobs, and politics in the near term",https://academic.oup.com/oxrep/article-abstract/34/3/393/5047375,kvtjL2qzPZwJ,"F Levy - Oxford Review of Economic Policy, 2018 - academic.oup.com",… whether job losses induced by artificial intelligence will increase the appeal of populist politics. The paper first explains how computers and machine learning automate workplace tasks. …,119,"https://scholar.google.com/scholar?cites=11258351912139094930&as_sdt=4000005&sciodt=0,18&hl=en&num=20",11258351912139094930,10.0,"https://scholar.google.com/scholar?cluster=11258351912139094930&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",11258351912139094930,PDF,russellsage.org,https://www.russellsage.org/sites/default/files/gry004.pdf
200,11,1,,Advancing drug discovery via artificial intelligence,https://www.sciencedirect.com/science/article/pii/S016561471930135X,shDl8cBEsd8J,"HCS Chan, H Shan, T Dahoun, H Vogel… - Trends in pharmacological …, 2019 - Elsevier","… Artificial intelligence (AI) combined with new experimental technologies is expected to make the hunt for new pharmaceuticals quicker, cheaper, and more effective. We discuss here …",329,"https://scholar.google.com/scholar?cites=16118740136818446514&as_sdt=4000005&sciodt=0,18&hl=en&num=20",16118740136818446514,11.0,"https://scholar.google.com/scholar?cluster=16118740136818446514&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",16118740136818446514,,,
201,11,2,Pdf,"The trainer, the verifier, the imitator: Three ways in which human platform workers support artificial intelligence",https://journals.sagepub.com/doi/pdf/10.1177/2053951720919776,x1Suien-4kkJ,"P Tubaro, AA Casilli, M Coville - Big Data & Society, 2020 - journals.sagepub.com","… of today’s artificial intelligence, predicated on data-intensive machine learning algorithms. … label, respectively, ‘artificial intelligence preparation’, ‘artificial intelligence verification’ and ‘…",90,"https://scholar.google.com/scholar?cites=5324097988496086215&as_sdt=4000005&sciodt=0,18&hl=en&num=20",5324097988496086215,35.0,"https://scholar.google.com/scholar?cluster=5324097988496086215&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",5324097988496086215,PDF,sagepub.com,https://journals.sagepub.com/doi/pdf/10.1177/2053951720919776
202,11,3,,"What if your boss was an algorithm? Economic Incentives, Legal Challenges, and the Rise of Artificial Intelligence at Work",https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/cllpj41&section=9,uIB0KKqwXYUJ,"J Adams-Prassl - Comp. Lab. L. & Pol'y J., 2019 - HeinOnline","… : given the exponential growth of machine learning and artificial intelligence, the gig economy is … The extent to which machine learning can grapple with longestablished forms of work, …",86,"https://scholar.google.com/scholar?cites=9610031424748159160&as_sdt=4000005&sciodt=0,18&hl=en&num=20",9610031424748159160,5.0,"https://scholar.google.com/scholar?cluster=9610031424748159160&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",9610031424748159160,,,
203,11,4,,Artificial intelligence for vehicle-to-everything: A survey,https://ieeexplore.ieee.org/abstract/document/8605302/,APWfArWndxMJ,"W Tong, A Hussain, WX Bo, S Maharjan - IEEE Access, 2019 - ieeexplore.ieee.org",… Artificial intelligence (AI) has been widely used to optimize traditional data-driven approaches in different areas of the scientific research. Vehicle-to-everything (V2X) system together …,170,"https://scholar.google.com/scholar?cites=1402774204824155392&as_sdt=4000005&sciodt=0,18&hl=en&num=20",1402774204824155392,3.0,"https://scholar.google.com/scholar?cluster=1402774204824155392&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",1402774204824155392,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6287639/8600701/08605302.pdf
204,11,5,,Medical education must move from the information age to the age of artificial intelligence,https://journals.lww.com/academicmedicine/fulltext/2018/08000/medical_education_must_move_from_the_information.15.aspx,_oNoNqeRFiMJ,"SA Wartman, CD Combs - Academic Medicine, 2018 - journals.lww.com","… New skills and expertise will be required as we move to an age of artificial intelligence, including better use of the findings of cognitive psychology, closer alignment of humans and …",206,"https://scholar.google.com/scholar?cites=2528368388173497342&as_sdt=4000005&sciodt=0,18&hl=en&num=20",2528368388173497342,5.0,"https://scholar.google.com/scholar?cluster=2528368388173497342&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",2528368388173497342,PDF,researchgate.net,https://www.researchgate.net/profile/C-Combs/publication/331303445_Reimagining_Medical_Education_in_the_Age_of_AI/links/5cb20c83299bf12097634f1d/Reimagining-Medical-Education-in-the-Age-of-AI.pdf
205,11,6,,"Explainable Artificial Intelligence (XAI): Concepts, taxonomies, opportunities and challenges toward responsible AI",https://www.sciencedirect.com/science/article/pii/S1566253519308103,-pzy9CQ3YAQJ,"AB Arrieta, N Díaz-Rodríguez, J Del Ser, A Bennetot… - Information fusion, 2020 - Elsevier","… definition of explainable Machine Learning that covers such … explainability of different Machine Learning models, including … the concept of Responsible Artificial Intelligence, namely, a …",4025,"https://scholar.google.com/scholar?cites=315312605783825658&as_sdt=4000005&sciodt=0,18&hl=en&num=20",315312605783825658,19.0,"https://scholar.google.com/scholar?cluster=315312605783825658&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",315312605783825658,PDF,arxiv.org,https://arxiv.org/pdf/1910.10045
206,11,7,,Artificial intelligence and machine learning in spine research,https://onlinelibrary.wiley.com/doi/abs/10.1002/jsp2.1044,qokX6bZOs1UJ,"F Galbusera, G Casaroli, T Bassani - JOR spine, 2019 - Wiley Online Library","… The last decade has seen a massive increase in the use of artificial intelligence (AI), especially machine learning (ML) technologies, for several applications. For example, personal …",139,"https://scholar.google.com/scholar?cites=6175366061556730282&as_sdt=4000005&sciodt=0,18&hl=en&num=20",6175366061556730282,10.0,"https://scholar.google.com/scholar?cluster=6175366061556730282&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",6175366061556730282,PDF,wiley.com,https://onlinelibrary.wiley.com/doi/pdf/10.1002/jsp2.1044
207,11,8,Html,"Artificial intelligence capability: Conceptualization, measurement calibration, and empirical study on its impact on organizational creativity and firm …",https://www.sciencedirect.com/science/article/pii/S0378720621000082,YW0fhbFcSugJ,"P Mikalef, M Gupta - Information & Management, 2021 - Elsevier",… Artificial intelligence (AI) has been heralded by many as the next source of business value. Grounded on the resource-based theory of the firm and on recent work on AI at the …,236,"https://scholar.google.com/scholar?cites=16738292882588265825&as_sdt=4000005&sciodt=0,18&hl=en&num=20",16738292882588265825,3.0,"https://scholar.google.com/scholar?cluster=16738292882588265825&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",16738292882588265825,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S0378720621000082
208,11,9,,Exploring the role of artificial intelligence in managing agricultural supply chain risk to counter the impacts of the COVID-19 pandemic,https://www.emerald.com/insight/content/doi/10.1108/IJLM-12-2020-0493/full/html,MENLzZZA3osJ,"K Nayal, R Raut, P Priyadarshinee… - … International Journal of …, 2022 - emerald.com","… In India, artificial intelligence (AI) application in supply chain … study the factors affecting artificial intelligence adoption and … a nonsignificant negative relation with artificial intelligence. …",43,"https://scholar.google.com/scholar?cites=10078564032535282480&as_sdt=4000005&sciodt=0,18&hl=en&num=20",10078564032535282480,6.0,"https://scholar.google.com/scholar?cluster=10078564032535282480&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",10078564032535282480,,,
209,11,10,Html,"A review of mathematical modeling, artificial intelligence and datasets used in the study, prediction and management of COVID-19",https://link.springer.com/article/10.1007/s10489-020-01770-9,dYHefBZeFIAJ,"Y Mohamadou, A Halidou, PT Kapen - Applied Intelligence, 2020 - Springer","… On the other hand, artificial intelligence (AI) is a tool used for prediction. AI is the study and … In this paper, a review of the mathematical modeling and artificial intelligence used in the …",258,"https://scholar.google.com/scholar?cites=9229104987066237301&as_sdt=4000005&sciodt=0,18&hl=en&num=20",9229104987066237301,8.0,"https://scholar.google.com/scholar?cluster=9229104987066237301&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",9229104987066237301,HTML,springer.com,https://link.springer.com/article/10.1007/s10489-020-01770-9
210,11,11,,Artificial intelligence transforms the future of health care,https://www.sciencedirect.com/science/article/pii/S0002934319301202,-xAvzZCwd4IJ,"N Noorbakhsh-Sabet, R Zand, Y Zhang… - The American journal of …, 2019 - Elsevier","… Machine learning, a popular subdiscipline of artificial intelligence (AI), … Machine learning can be applied in various fields, such as … In medicine, machine learning is widely used to build …",249,"https://scholar.google.com/scholar?cites=9401176883123392763&as_sdt=4000005&sciodt=0,18&hl=en&num=20",9401176883123392763,6.0,"https://scholar.google.com/scholar?cluster=9401176883123392763&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",9401176883123392763,,,
211,11,12,Html,Engineering a less artificial intelligence,https://www.sciencedirect.com/science/article/pii/S0896627319307408,DK-ZVgU8yGcJ,"FH Sinz, X Pitkow, J Reimer, M Bethge, AS Tolias - Neuron, 2019 - Elsevier","… Despite enormous progress in machine learning, artificial neural networks still lag behind … Artificial networks use rather nonspecific biases and often latch onto patterns that are only …",136,"https://scholar.google.com/scholar?cites=7478293174874124044&as_sdt=4000005&sciodt=0,18&hl=en&num=20",7478293174874124044,8.0,"https://scholar.google.com/scholar?cluster=7478293174874124044&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",7478293174874124044,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S0896627319307408
212,11,13,Pdf,Artificial intelligence in healthcare: An essential guide for health leaders,https://journals.sagepub.com/doi/pdf/10.1177/0840470419873123,dRfSVCRILxIJ,"M Chen, M Decary - Healthcare management forum, 2020 - journals.sagepub.com","… Artificial intelligence voice technology is changing the nature of human-machine communication, making it much easier for people to obtain, understand, use, and store health …",130,"https://scholar.google.com/scholar?cites=1310345337467180917&as_sdt=4000005&sciodt=0,18&hl=en&num=20",1310345337467180917,4.0,"https://scholar.google.com/scholar?cluster=1310345337467180917&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",1310345337467180917,PDF,sagepub.com,https://journals.sagepub.com/doi/pdf/10.1177/0840470419873123
213,11,14,Pdf,Managing artificial intelligence.,https://www.academia.edu/download/75230000/Berente_Gu_Recker_Santhanam_2021_MISQ.pdf,75ZX7-22gRkJ,"N Berente, B Gu, J Recker, R Santhanam - MIS quarterly, 2021 - academia.edu",… for machine learning algorithms based on neural networks and data driven prediction. But this view will no longer be satisfactory when the current class of machine learning algorithms …,225,"https://scholar.google.com/scholar?cites=1837951255982872303&as_sdt=4000005&sciodt=0,18&hl=en&num=20",1837951255982872303,5.0,"https://scholar.google.com/scholar?cluster=1837951255982872303&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",1837951255982872303,PDF,academia.edu,https://www.academia.edu/download/75230000/Berente_Gu_Recker_Santhanam_2021_MISQ.pdf
214,11,15,Html,Artificial intelligence in supply chain management: A systematic literature review,https://www.sciencedirect.com/science/article/pii/S014829632030583X,0CE0w49HvnwJ,"R Toorajipour, V Sohrabpour, A Nazarpour… - Journal of Business …, 2021 - Elsevier",… This paper seeks to identify the contributions of artificial intelligence (AI) to supply chain management (SCM) through a systematic review of the existing literature. To address the current …,269,"https://scholar.google.com/scholar?cites=8988700589058957776&as_sdt=4000005&sciodt=0,18&hl=en&num=20",8988700589058957776,19.0,"https://scholar.google.com/scholar?cluster=8988700589058957776&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",8988700589058957776,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S014829632030583X
215,11,16,Html,The role of artificial intelligence in healthcare: a structured literature review,https://link.springer.com/article/10.1186/s12911-021-01488-9,hiskOlThk08J,"S Secinaro, D Calandra, A Secinaro… - BMC medical informatics …, 2021 - Springer","… between the keywords artificial intelligence and healthcare. This … elements: healthcare, artificial intelligence, and clinical … In particular, we deduce the definition as “Artificial intelligence is …",157,"https://scholar.google.com/scholar?cites=5734174502441724806&as_sdt=4000005&sciodt=0,18&hl=en&num=20",5734174502441724806,18.0,"https://scholar.google.com/scholar?cluster=5734174502441724806&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",5734174502441724806,HTML,springer.com,https://link.springer.com/article/10.1186/s12911-021-01488-9
216,11,17,,How big data and artificial intelligence can help better manage the COVID-19 pandemic,https://www.mdpi.com/706774,saGYeY56KeIJ,"NL Bragazzi, H Dai, G Damiani, M Behzadifar… - International journal of …, 2020 - mdpi.com","… Thanks to the latest advancements in the field of molecular and computational techniques and information and communication technologies (ICTs), artificial intelligence (AI) and Big …",317,"https://scholar.google.com/scholar?cites=16296691478960841137&as_sdt=4000005&sciodt=0,18&hl=en&num=20",16296691478960841137,17.0,"https://scholar.google.com/scholar?cluster=16296691478960841137&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",16296691478960841137,PDF,mdpi.com,https://www.mdpi.com/1660-4601/17/9/3176/pdf
217,11,18,,Prioritizing and analyzing the role of climate and urban parameters in the confirmed cases of COVID-19 based on artificial intelligence applications,https://www.mdpi.com/725266,6Y1QAnnUbUcJ,"S Shaffiee Haghshenas, B Pirouz… - International journal of …, 2020 - mdpi.com","… In this research, two machine learning techniques of artificial intelligence, namely ANN based on the PSO algorithm and DE algorithm, were used for prioritizing climate and an urban …",55,"https://scholar.google.com/scholar?cites=5147003565349309929&as_sdt=4000005&sciodt=0,18&hl=en&num=20",5147003565349309929,17.0,"https://scholar.google.com/scholar?cluster=5147003565349309929&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",5147003565349309929,PDF,mdpi.com,https://www.mdpi.com/1660-4601/17/10/3730/pdf
218,11,19,,Using neuroscience to develop artificial intelligence,https://www.science.org/doi/abs/10.1126/science.aau6595,H_xdAChmUNkJ,"S Ullman - Science, 2019 - science.org","… When the mathematician Alan Turing posed the question “Can machines think?” in the first line of his seminal 1950 paper that ushered in the quest for artificial intelligence (AI) (1), the …",168,"https://scholar.google.com/scholar?cites=15659128226358098975&as_sdt=4000005&sciodt=0,18&hl=en&num=20",15659128226358098975,8.0,"https://scholar.google.com/scholar?cluster=15659128226358098975&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",15659128226358098975,PDF,mit.edu,https://cbmm.mit.edu/sites/default/files/documents/Science%20Perspectives%20Ullman%202019.pdf
219,11,20,Pdf,The turing trap: The promise & peril of human-like artificial intelligence,https://library.oapen.org/bitstream/handle/20.500.12657/61656/9781000870817.pdf?sequence=1#page=124,o7HjLVua6WsJ,"E Brynjolfsson - Augmented Education in the Global Age, 2023 - library.oapen.org","… Artificial intelligence pioneer Nils Nilsson noted that “… In addition, I will use HLAI to mean human-like artificial intelligence, … The term “artificial general intelligence”(AGI) is often used as a …",33,"https://scholar.google.com/scholar?cites=7775915948034470307&as_sdt=4000005&sciodt=0,18&hl=en&num=20",7775915948034470307,11.0,"https://scholar.google.com/scholar?cluster=7775915948034470307&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",7775915948034470307,PDF,oapen.org,https://library.oapen.org/bitstream/handle/20.500.12657/61656/9781000870817.pdf?sequence=1#page=124
220,12,1,,Building trust in artificial intelligence,https://www.jstor.org/stable/26588348,ySZX_BymkrAJ,"F Rossi - Journal of international affairs, 2018 - JSTOR","… What is Artificial Intelligence? Artificial Intelligence (AI) is a scientific discipline aimed at … interpretation, and others, for which machine-learning methods are suitable. These abilities …",123,"https://scholar.google.com/scholar?cites=12723414540697937609&as_sdt=4000005&sciodt=0,18&hl=en&num=20",12723414540697937609,3.0,"https://scholar.google.com/scholar?cluster=12723414540697937609&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",12723414540697937609,,,
221,12,2,Html,How to achieve trustworthy artificial intelligence for health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7133476/,QU11uq9bzFsJ,"K Bærøe, A Miyata-Sturm, E Henden - Bulletin of the World Health …, 2020 - ncbi.nlm.nih.gov",… artificial intelligence) is that the impact of artificial intelligence technology developed without safety restrictions in one country might affect other countries. An artificial intelligence … policy-…,40,"https://scholar.google.com/scholar?cites=6614762763006070081&as_sdt=4000005&sciodt=0,18&hl=en&num=20",6614762763006070081,10.0,"https://scholar.google.com/scholar?cluster=6614762763006070081&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",6614762763006070081,HTML,nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7133476/
222,12,3,,Artificial intelligence empowered edge computing and caching for internet of vehicles,https://ieeexplore.ieee.org/abstract/document/8752477/,XSbybXTzJi8J,"Y Dai, D Xu, S Maharjan, G Qiao… - IEEE Wireless …, 2019 - ieeexplore.ieee.org","… Artificial intelligence (AI) can greatly enhance the cognition and intelligence of vehicular networks and thus assist in optimally allocating resources for problems with diverse, time-variant…",211,"https://scholar.google.com/scholar?cites=3397670650283959901&as_sdt=4000005&sciodt=0,18&hl=en&num=20",3397670650283959901,3.0,"https://scholar.google.com/scholar?cluster=3397670650283959901&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",3397670650283959901,PDF,researchgate.net,https://www.researchgate.net/profile/Yueyue-Dai/publication/334153459_Artificial_Intelligence_Empowered_Edge_Computing_and_Caching_for_Internet_of_Vehicles/links/5d3c144492851cd0468a77ff/Artificial-Intelligence-Empowered-Edge-Computing-and-Caching-for-Internet-of-Vehicles.pdf
223,12,4,Html,The potential for artificial intelligence in healthcare,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6616181/,_ToPc4WoHr0J,"T Davenport, R Kalakota - Future healthcare journal, 2019 - ncbi.nlm.nih.gov",… The complexity and rise of data in healthcare means that artificial intelligence (AI) will increasingly be applied within the field. Several types of AI are already being employed by payers …,1272,"https://scholar.google.com/scholar?cites=13627514813584194301&as_sdt=4000005&sciodt=0,18&hl=en&num=20",13627514813584194301,10.0,"https://scholar.google.com/scholar?cluster=13627514813584194301&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",13627514813584194301,HTML,nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6616181/
224,12,5,,The intelligent library: Thought leaders' views on the likely impact of artificial intelligence on academic libraries,https://www.emerald.com/insight/content/doi/10.1108/LHT-08-2018-0105/full/html,LRitKxcYTlQJ,"AM Cox, S Pinfield, S Rutter - Library Hi Tech, 2019 - emerald.com","… Do I instead focus in on licensing the very best machine learning, artificial intelligence services which are navigating that material […] So I think they might change the nature of the …",132,"https://scholar.google.com/scholar?cites=6074819435165456429&as_sdt=4000005&sciodt=0,18&hl=en&num=20",6074819435165456429,4.0,"https://scholar.google.com/scholar?cluster=6074819435165456429&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",6074819435165456429,PDF,whiterose.ac.uk,https://eprints.whiterose.ac.uk/136552/1/file.PDF
225,12,6,Html,COVID-19 and artificial intelligence: protecting health-care workers and curbing the spread,https://www.thelancet.com/journals/landig/article/PIIS2589-7500(20)300546/fulltext,_t84ckr53jEJ,"B McCall - The Lancet Digital Health, 2020 - thelancet.com",… The author interviews several experts from different health-care sectors about the possible role of artificial intelligence (AI) in tackling coronavirus disease 2019 (COVID-19). …,373,"https://scholar.google.com/scholar?cites=3593583650827460606&as_sdt=4000005&sciodt=0,18&hl=en&num=20",3593583650827460606,6.0,"https://scholar.google.com/scholar?cluster=3593583650827460606&hl=en&num=20&as_sdt=0,18&as_ylo=2018&as_yhi=2023",3593583650827460606,HTML,thelancet.com,https://www.thelancet.com/journals/landig/article/PIIS2589-7500(20)300546/fulltext
